origin,h1,h2,h3,h4,h5,a1,a2,a3,a4,a5
2022-12-05,-4.513352,-4.513352,-4.513352,-4.513352,-4.513352,-4.132873,-4.330270,-4.604509,-4.864856,-4.673712
2022-12-06,-4.132873,-4.132873,-4.132873,-4.132873,-4.132873,-4.330270,-4.604509,-4.864856,-4.673712,-4.120020
2022-12-07,-4.330270,-4.330270,-4.330270,-4.330270,-4.330270,-4.604509,-4.864856,-4.673712,-4.120020,-4.088423
2022-12-08,-4.604509,-4.604509,-4.604509,-4.604509,-4.604509,-4.864856,-4.673712,-4.120020,-4.088423,-4.296929
2022-12-09,-4.864856,-4.864856,-4.864856,-4.864856,-4.864856,-4.673712,-4.120020,-4.088423,-4.296929,-4.469618
2022-12-12,-4.673712,-4.673712,-4.673712,-4.673712,-4.673712,-4.120020,-4.088423,-4.296929,-4.469618,-4.359864
2022-12-13,-4.120020,-4.120020,-4.120020,-4.120020,-4.120020,-4.088423,-4.296929,-4.469618,-4.359864,-4.586896
2022-12-14,-4.088423,-4.088423,-4.088423,-4.088423,-4.088423,-4.296929,-4.469618,-4.359864,-4.586896,-4.720639
2022-12-15,-4.296929,-4.296929,-4.296929,-4.296929,-4.296929,-4.469618,-4.359864,-4.586896,-4.720639,-4.630609
2022-12-16,-4.469618,-4.469618,-4.469618,-4.469618,-4.469618,-4.359864,-4.586896,-4.720639,-4.630609,-4.499237
2022-12-19,-4.359864,-4.359864,-4.359864,-4.359864,-4.359864,-4.586896,-4.720639,-4.630609,-4.499237,-4.754422
2022-12-20,-4.586896,-4.586896,-4.586896,-4.586896,-4.586896,-4.720639,-4.630609,-4.499237,-4.754422,-4.661084
2022-12-21,-4.720639,-4.720639,-4.720639,-4.720639,-4.720639,-4.630609,-4.499237,-4.754422,-4.661084,-4.997603
2022-12-22,-4.630609,-4.630609,-4.630609,-4.630609,-4.630609,-4.499237,-4.754422,-4.661084,-4.997603,-4.578950
2022-12-23,-4.499237,-4.499237,-4.499237,-4.499237,-4.499237,-4.754422,-4.661084,-4.997603,-4.578950,-4.212465
2022-12-27,-4.754422,-4.754422,-4.754422,-4.754422,-4.754422,-4.661084,-4.997603,-4.578950,-4.212465,-4.432430
2022-12-28,-4.661084,-4.661084,-4.661084,-4.661084,-4.661084,-4.997603,-4.578950,-4.212465,-4.432430,-4.561595
2022-12-29,-4.997603,-4.997603,-4.997603,-4.997603,-4.997603,-4.578950,-4.212465,-4.432430,-4.561595,-4.487596
2022-12-30,-4.578950,-4.578950,-4.578950,-4.578950,-4.578950,-4.212465,-4.432430,-4.561595,-4.487596,-4.624189
2023-01-03,-4.212465,-4.212465,-4.212465,-4.212465,-4.212465,-4.432430,-4.561595,-4.487596,-4.624189,-4.621226
2023-01-04,-4.432430,-4.432430,-4.432430,-4.432430,-4.432430,-4.561595,-4.487596,-4.624189,-4.621226,-4.562871
2023-01-05,-4.561595,-4.561595,-4.561595,-4.561595,-4.561595,-4.487596,-4.624189,-4.621226,-4.562871,-4.534381
2023-01-06,-4.487596,-4.487596,-4.487596,-4.487596,-4.487596,-4.624189,-4.621226,-4.562871,-4.534381,-3.925725
2023-01-09,-4.624189,-4.624189,-4.624189,-4.624189,-4.624189,-4.621226,-4.562871,-4.534381,-3.925725,-4.589508
2023-01-10,-4.621226,-4.621226,-4.621226,-4.621226,-4.621226,-4.562871,-4.534381,-3.925725,-4.589508,-4.499313
2023-01-11,-4.562871,-4.562871,-4.562871,-4.562871,-4.562871,-4.534381,-3.925725,-4.589508,-4.499313,-4.642059
2023-01-12,-4.534381,-4.534381,-4.534381,-4.534381,-4.534381,-3.925725,-4.589508,-4.499313,-4.642059,-4.566021
2023-01-13,-3.925725,-3.925725,-3.925725,-3.925725,-3.925725,-4.589508,-4.499313,-4.642059,-4.566021,-4.616528
2023-01-17,-4.589508,-4.589508,-4.589508,-4.589508,-4.589508,-4.499313,-4.642059,-4.566021,-4.616528,-4.415509
2023-01-18,-4.499313,-4.499313,-4.499313,-4.499313,-4.499313,-4.642059,-4.566021,-4.616528,-4.415509,-4.799810
2023-01-19,-4.642059,-4.642059,-4.642059,-4.642059,-4.642059,-4.566021,-4.616528,-4.415509,-4.799810,-4.663392
2023-01-20,-4.566021,-4.566021,-4.566021,-4.566021,-4.566021,-4.616528,-4.415509,-4.799810,-4.663392,-4.690953
2023-01-23,-4.616528,-4.616528,-4.616528,-4.616528,-4.616528,-4.415509,-4.799810,-4.663392,-4.690953,-4.959747
2023-01-24,-4.415509,-4.415509,-4.415509,-4.415509,-4.415509,-4.799810,-4.663392,-4.690953,-4.959747,-4.827664
2023-01-25,-4.799810,-4.799810,-4.799810,-4.799810,-4.799810,-4.663392,-4.690953,-4.959747,-4.827664,-4.269960
2023-01-26,-4.663392,-4.663392,-4.663392,-4.663392,-4.663392,-4.690953,-4.959747,-4.827664,-4.269960,-4.296691
2023-01-27,-4.690953,-4.690953,-4.690953,-4.690953,-4.690953,-4.959747,-4.827664,-4.269960,-4.296691,-4.400042
2023-01-30,-4.959747,-4.959747,-4.959747,-4.959747,-4.959747,-4.827664,-4.269960,-4.296691,-4.400042,-4.782384
2023-01-31,-4.827664,-4.827664,-4.827664,-4.827664,-4.827664,-4.269960,-4.296691,-4.400042,-4.782384,-4.439666
2023-02-01,-4.269960,-4.269960,-4.269960,-4.269960,-4.269960,-4.296691,-4.400042,-4.782384,-4.439666,-4.518050
2023-02-02,-4.296691,-4.296691,-4.296691,-4.296691,-4.296691,-4.400042,-4.782384,-4.439666,-4.518050,-4.682647
2023-02-03,-4.400042,-4.400042,-4.400042,-4.400042,-4.400042,-4.782384,-4.439666,-4.518050,-4.682647,-4.727879
2023-02-06,-4.782384,-4.782384,-4.782384,-4.782384,-4.782384,-4.439666,-4.518050,-4.682647,-4.727879,-4.860139
2023-02-07,-4.439666,-4.439666,-4.439666,-4.439666,-4.439666,-4.518050,-4.682647,-4.727879,-4.860139,-4.481869
2023-02-08,-4.518050,-4.518050,-4.518050,-4.518050,-4.518050,-4.682647,-4.727879,-4.860139,-4.481869,-4.766177
2023-02-09,-4.682647,-4.682647,-4.682647,-4.682647,-4.682647,-4.727879,-4.860139,-4.481869,-4.766177,-4.768774
2023-02-10,-4.727879,-4.727879,-4.727879,-4.727879,-4.727879,-4.860139,-4.481869,-4.766177,-4.768774,-4.616005
