origin,h1,h2,h3,h4,h5,a1,a2,a3,a4,a5
2022-10-18,-3.650712,-3.650712,-3.650712,-3.650712,-3.650712,-4.241674,-4.115814,-4.135252,-4.017945,-4.412906
2022-10-19,-4.241674,-4.241674,-4.241674,-4.241674,-4.241674,-4.115814,-4.135252,-4.017945,-4.412906,-4.056829
2022-10-20,-4.115814,-4.115814,-4.115814,-4.115814,-4.115814,-4.135252,-4.017945,-4.412906,-4.056829,-3.952778
2022-10-21,-4.135252,-4.135252,-4.135252,-4.135252,-4.135252,-4.017945,-4.412906,-4.056829,-3.952778,-3.842590
2022-10-24,-4.017945,-4.017945,-4.017945,-4.017945,-4.017945,-4.412906,-4.056829,-3.952778,-3.842590,-4.162920
2022-10-25,-4.412906,-4.412906,-4.412906,-4.412906,-4.412906,-4.056829,-3.952778,-3.842590,-4.162920,-4.208343
2022-10-26,-4.056829,-4.056829,-4.056829,-4.056829,-4.056829,-3.952778,-3.842590,-4.162920,-4.208343,-3.547530
2022-10-27,-3.952778,-3.952778,-3.952778,-3.952778,-3.952778,-3.842590,-4.162920,-4.208343,-3.547530,-3.816276
2022-10-28,-3.842590,-3.842590,-3.842590,-3.842590,-3.842590,-4.162920,-4.208343,-3.547530,-3.816276,-3.409421
2022-10-31,-4.162920,-4.162920,-4.162920,-4.162920,-4.162920,-4.208343,-3.547530,-3.816276,-3.409421,-4.088830
2022-11-01,-4.208343,-4.208343,-4.208343,-4.208343,-4.208343,-3.547530,-3.816276,-3.409421,-4.088830,-4.017981
2022-11-02,-3.547530,-3.547530,-3.547530,-3.547530,-3.547530,-3.816276,-3.409421,-4.088830,-4.017981,-4.218440
2022-11-03,-3.816276,-3.816276,-3.816276,-3.816276,-3.816276,-3.409421,-4.088830,-4.017981,-4.218440,-3.943380
2022-11-04,-3.409421,-3.409421,-3.409421,-3.409421,-3.409421,-4.088830,-4.017981,-4.218440,-3.943380,-4.118305
2022-11-07,-4.088830,-4.088830,-4.088830,-4.088830,-4.088830,-4.017981,-4.218440,-3.943380,-4.118305,-4.322634
2022-11-08,-4.017981,-4.017981,-4.017981,-4.017981,-4.017981,-4.218440,-3.943380,-4.118305,-4.322634,-3.899690
2022-11-09,-4.218440,-4.218440,-4.218440,-4.218440,-4.218440,-3.943380,-4.118305,-4.322634,-3.899690,-4.278353
2022-11-10,-3.943380,-3.943380,-3.943380,-3.943380,-3.943380,-4.118305,-4.322634,-3.899690,-4.278353,-4.263254
