origin,h1,h2,h3,h4,h5,a1,a2,a3,a4,a5
2022-12-16,-4.379922,-4.380818,-4.401082,-4.420382,-4.425228,-4.359864,-4.586896,-4.720639,-4.630609,-4.499237
2022-12-19,-4.370552,-4.392220,-4.412188,-4.416555,-4.425381,-4.586896,-4.720639,-4.630609,-4.499237,-4.754422
2022-12-20,-4.502944,-4.507782,-4.504926,-4.518926,-4.517816,-4.720639,-4.630609,-4.499237,-4.754422,-4.661084
2022-12-21,-4.619198,-4.601116,-4.607849,-4.611945,-4.603716,-4.630609,-4.499237,-4.754422,-4.661084,-4.997603
2022-12-22,-4.606956,-4.612891,-4.616606,-4.608650,-4.603473,-4.499237,-4.754422,-4.661084,-4.997603,-4.578950
2022-12-23,-4.557760,-4.569010,-4.564650,-4.556896,-4.558873,-4.754422,-4.661084,-4.997603,-4.578950,-4.212465
2022-12-27,-4.669661,-4.651546,-4.637228,-4.643908,-4.634839,-4.661084,-4.997603,-4.578950,-4.212465,-4.432430
2022-12-28,-4.647157,-4.633438,-4.640404,-4.631130,-4.625039,-4.997603,-4.578950,-4.212465,-4.432430,-4.561595
2022-12-29,-4.813999,-4.794217,-4.772272,-4.773609,-4.751114,-4.578950,-4.212465,-4.432430,-4.561595,-4.487596
2022-12-30,-4.672426,-4.667911,-4.677567,-4.649829,-4.645718,-4.212465,-4.432430,-4.561595,-4.487596,-4.624189
2023-01-03,-4.429581,-4.473346,-4.461889,-4.447517,-4.462709,-4.432430,-4.561595,-4.487596,-4.624189,-4.621226
2023-01-04,-4.474822,-4.463153,-4.448681,-4.463936,-4.472343,-4.561595,-4.487596,-4.624189,-4.621226,-4.562871
2023-01-05,-4.508115,-4.487208,-4.499392,-4.509734,-4.510272,-4.487596,-4.624189,-4.621226,-4.562871,-4.534381
2023-01-06,-4.476576,-4.490281,-4.501350,-4.501430,-4.503559,-4.624189,-4.621226,-4.562871,-4.534381,-3.925725
2023-01-09,-4.566767,-4.566889,-4.561745,-4.567167,-4.563578,-4.621226,-4.562871,-4.534381,-3.925725,-4.589508
2023-01-10,-4.595107,-4.585925,-4.589418,-4.587045,-4.583120,-4.562871,-4.534381,-3.925725,-4.589508,-4.499313
2023-01-11,-4.569221,-4.575106,-4.573873,-4.569229,-4.567731,-4.534381,-3.925725,-4.589508,-4.499313,-4.642059
2023-01-12,-4.557053,-4.558404,-4.554993,-4.552718,-4.553232,-3.925725,-4.589508,-4.499313,-4.642059,-4.566021
2023-01-13,-4.231280,-4.274686,-4.294756,-4.281188,-4.310776,-4.589508,-4.499313,-4.642059,-4.566021,-4.616528
2023-01-17,-4.460302,-4.453808,-4.427560,-4.465140,-4.467048,-4.499313,-4.642059,-4.566021,-4.616528,-4.415509
2023-01-18,-4.474022,-4.444881,-4.481080,-4.483859,-4.486675,-4.642059,-4.566021,-4.616528,-4.415509,-4.799810
2023-01-19,-4.531949,-4.555687,-4.552519,-4.559083,-4.553451,-4.566021,-4.616528,-4.415509,-4.799810,-4.663392
2023-01-20,-4.573342,-4.567646,-4.573005,-4.568133,-4.566752,-4.616528,-4.415509,-4.799810,-4.663392,-4.690953
2023-01-23,-4.590023,-4.592179,-4.585779,-4.585361,-4.581669,-4.415509,-4.799810,-4.663392,-4.690953,-4.959747
2023-01-24,-4.501754,-4.508295,-4.514054,-4.506470,-4.512392,-4.799810,-4.663392,-4.690953,-4.959747,-4.827664
2023-01-25,-4.662733,-4.646390,-4.628255,-4.640826,-4.629584,-4.663392,-4.690953,-4.959747,-4.827664,-4.269960
2023-01-26,-4.646732,-4.628548,-4.641096,-4.629868,-4.623062,-4.690953,-4.959747,-4.827664,-4.269960,-4.296691
2023-01-27,-4.651462,-4.660730,-4.647937,-4.642118,-4.633883,-4.959747,-4.827664,-4.269960,-4.296691,-4.400042
2023-01-30,-4.820468,-4.784814,-4.768083,-4.766725,-4.746609,-4.827664,-4.269960,-4.296691,-4.400042,-4.782384
2023-01-31,-4.788543,-4.771278,-4.769665,-4.749709,-4.733823,-4.269960,-4.296691,-4.400042,-4.782384,-4.439666
2023-02-01,-4.499967,-4.539188,-4.538929,-4.508783,-4.519545,-4.296691,-4.400042,-4.782384,-4.439666,-4.518050
2023-02-02,-4.433660,-4.449111,-4.426849,-4.432181,-4.446201,-4.400042,-4.782384,-4.439666,-4.518050,-4.682647
2023-02-03,-4.431658,-4.411995,-4.418630,-4.431752,-4.441234,-4.782384,-4.439666,-4.518050,-4.682647,-4.727879
2023-02-06,-4.594070,-4.573599,-4.573118,-4.591970,-4.580993,-4.439666,-4.518050,-4.682647,-4.727879,-4.860139
2023-02-07,-4.493442,-4.504895,-4.529734,-4.514633,-4.517452,-4.518050,-4.682647,-4.727879,-4.860139,-4.481869
2023-02-08,-4.517670,-4.540608,-4.524552,-4.528029,-4.528960,-4.682647,-4.727879,-4.860139,-4.481869,-4.766177
2023-02-09,-4.626254,-4.597448,-4.594526,-4.599864,-4.594029,-4.727879,-4.860139,-4.481869,-4.766177,-4.768774
2023-02-10,-4.650205,-4.639429,-4.640825,-4.637705,-4.627600,-4.860139,-4.481869,-4.766177,-4.768774,-4.616005
