date,actual,fnn,lstm,nar
2024-02-02,-3.935802,-4.217712,-4.218913,-4.281919
2024-02-05,-4.582950,-4.024052,-4.052910,-4.072652
2024-02-06,-4.624649,-4.347874,-4.333647,-4.364239
2024-02-07,-4.573121,-4.544501,-4.504715,-4.534505
2024-02-08,-4.664861,-4.607154,-4.552746,-4.507720
2024-02-09,-4.686043,-4.646818,-4.584249,-4.575428
2024-02-12,-4.607011,-4.672569,-4.612806,-4.652101
2024-02-13,-3.965830,-4.646961,-4.594524,-4.586598
2024-02-14,-4.400260,-4.246455,-4.269327,-4.243219
2024-02-15,-4.380964,-4.312858,-4.287588,-4.343877
2024-02-16,-4.401627,-4.351081,-4.335125,-4.403124
2024-02-20,-4.414795,-4.417271,-4.380754,-4.354286
2024-02-21,-4.550311,-4.429250,-4.391125,-4.407716
2024-02-22,-4.308932,-4.449202,-4.461835,-4.513965
2024-02-23,-4.369669,-4.430153,-4.390100,-4.372284
2024-02-26,-4.902565,-4.402216,-4.363977,-4.370803
2024-02-27,-4.986557,-4.494251,-4.593278,-4.668134
2024-02-28,-4.872557,-4.645298,-4.764337,-4.780441
2024-02-29,-4.501503,-4.700193,-4.796447,-4.753535
2024-03-01,-4.839406,-4.650048,-4.633698,-4.654400
2024-03-04,-4.738318,-4.621623,-4.658022,-4.761208
2024-03-05,-4.819620,-4.618196,-4.667259,-4.732583
2024-03-06,-4.356738,-4.656652,-4.708963,-4.765230
2024-03-07,-4.575285,-4.580042,-4.527027,-4.565097
2024-03-08,-4.312573,-4.531915,-4.502040,-4.594111
2024-03-11,-4.576984,-4.424711,-4.392565,-4.452412
2024-03-12,-4.416195,-4.465199,-4.463258,-4.517003
2024-03-13,-4.772890,-4.443401,-4.436790,-4.475624
2024-03-14,-4.212693,-4.539367,-4.577151,-4.645316
2024-03-15,-4.363801,-4.470032,-4.409161,-4.407844
2024-03-18,-4.602172,-4.425220,-4.358991,-4.364311
2024-03-19,-4.767350,-4.397762,-4.453288,-4.527737
2024-03-20,-4.541853,-4.545786,-4.603665,-4.655527
2024-03-21,-4.732989,-4.584690,-4.577482,-4.552653
2024-03-22,-4.745011,-4.597739,-4.614834,-4.677421
2024-03-25,-4.635954,-4.609742,-4.656976,-4.691254
2024-03-26,-4.755563,-4.622631,-4.635400,-4.651732
2024-03-27,-4.817043,-4.622818,-4.658848,-4.691729
2024-03-28,-4.684917,-4.638923,-4.702214,-4.760217
2024-04-01,-4.450553,-4.646045,-4.677264,-4.698823
2024-04-02,-4.865445,-4.588731,-4.547684,-4.568652
2024-04-03,-4.568944,-4.590321,-4.650303,-4.743494
2024-04-04,-4.501644,-4.590133,-4.604320,-4.638465
2024-04-05,-4.283385,-4.582142,-4.545129,-4.537982
2024-04-08,-4.833540,-4.446021,-4.383030,-4.434188
2024-04-09,-4.417683,-4.501916,-4.577218,-4.681476
2024-04-10,-4.312792,-4.515071,-4.506331,-4.510003
2024-04-11,-4.633031,-4.491476,-4.409334,-4.363590
2024-04-12,-4.606511,-4.443896,-4.485175,-4.555350
2024-04-15,-4.325816,-4.513294,-4.545711,-4.594971
2024-04-16,-4.291482,-4.504295,-4.442389,-4.388114
2024-04-17,-4.364176,-4.399540,-4.342204,-4.364663
2024-04-18,-4.317021,-4.332391,-4.336563,-4.394188
2024-04-19,-4.136329,-4.334624,-4.327975,-4.330289
2024-04-22,-4.461535,-4.281008,-4.228921,-4.200492
2024-04-23,-4.449049,-4.303071,-4.345835,-4.370870
2024-04-24,-4.395710,-4.368062,-4.406219,-4.422337
2024-04-25,-3.977044,-4.430829,-4.405510,-4.375544
2024-04-26,-4.370219,-4.283050,-4.182830,-4.147870
2024-04-29,-4.132568,-4.236817,-4.251975,-4.292166
2024-04-30,-3.870681,-4.192786,-4.202867,-4.220109
2024-05-01,-3.530220,-4.142025,-4.042531,-3.970465
2024-05-02,-3.983285,-3.963975,-3.782088,-3.783267
2024-05-03,-4.446041,-3.930230,-3.910547,-3.910314
2024-05-06,-4.814161,-4.055331,-4.238054,-4.205624
2024-05-07,-4.744967,-4.421127,-4.553087,-4.494782
2024-05-08,-4.908917,-4.601542,-4.662331,-4.551495
2024-05-09,-4.489622,-4.657645,-4.748468,-4.664992
2024-05-10,-4.778514,-4.617396,-4.615768,-4.564037
2024-05-13,-4.880576,-4.610709,-4.639505,-4.670995
2024-05-14,-4.653070,-4.620837,-4.711390,-4.765240
2024-05-15,-4.048862,-4.642269,-4.680797,-4.706491
2024-05-16,-4.433769,-4.487673,-4.357886,-4.324783
2024-05-17,-4.823446,-4.353543,-4.329550,-4.444238
2024-05-20,-4.916274,-4.435604,-4.558447,-4.655852
2024-05-21,-4.517305,-4.625966,-4.730832,-4.733664
2024-05-22,-4.641670,-4.632682,-4.639711,-4.592861
2024-05-23,-4.434859,-4.596068,-4.591513,-4.646379
2024-05-24,-4.797737,-4.511444,-4.486857,-4.546425
2024-05-28,-4.442723,-4.535595,-4.613984,-4.659143
2024-05-29,-4.687915,-4.517892,-4.534947,-4.556346
2024-05-30,-4.762179,-4.546113,-4.585809,-4.620218
2024-05-31,-4.331854,-4.554104,-4.646306,-4.677525
2024-06-03,-4.354182,-4.530715,-4.504295,-4.498932
2024-06-04,-4.361884,-4.442140,-4.399283,-4.390009
2024-06-05,-4.620056,-4.346568,-4.360999,-4.456277
2024-06-06,-4.670630,-4.421155,-4.490604,-4.521526
2024-06-07,-4.508630,-4.507808,-4.582443,-4.579034
2024-06-10,-4.686821,-4.535242,-4.550299,-4.546046
2024-06-11,-4.463332,-4.539652,-4.589578,-4.597801
2024-06-12,-4.296914,-4.509904,-4.521720,-4.554972
2024-06-13,-4.383769,-4.449218,-4.400585,-4.389084
2024-06-14,-4.762449,-4.366972,-4.369209,-4.418098
2024-06-17,-4.494514,-4.446419,-4.556693,-4.625622
2024-06-18,-4.500619,-4.511288,-4.543624,-4.518770
2024-06-20,-4.241385,-4.518224,-4.513971,-4.489496
2024-06-21,-4.337251,-4.401823,-4.360434,-4.402714
2024-06-24,-4.152931,-4.345247,-4.334665,-4.366087
2024-06-25,-4.577177,-4.259689,-4.240412,-4.252565
2024-06-26,-4.094244,-4.337381,-4.415085,-4.445108
2024-06-27,-4.077474,-4.302140,-4.270234,-4.266554
2024-06-28,-4.076915,-4.239887,-4.166718,-4.109810
2024-07-01,-4.100138,-4.116904,-4.118627,-4.140399
2024-07-02,-4.399346,-4.118199,-4.129275,-4.109091
2024-07-03,-4.651203,-4.199586,-4.286518,-4.244503
2024-07-05,-4.714051,-4.374413,-4.483679,-4.489794
2024-07-08,-4.569139,-4.526342,-4.602389,-4.553636
2024-07-09,-4.887306,-4.556514,-4.584179,-4.537610
2024-07-10,-4.726445,-4.583160,-4.682862,-4.695385
2024-07-11,-4.018246,-4.599082,-4.687354,-4.704459
2024-07-12,-4.485268,-4.484457,-4.366282,-4.299940
2024-07-15,-4.193595,-4.362443,-4.360939,-4.425054
2024-07-16,-4.195503,-4.260187,-4.278523,-4.372462
2024-07-17,-4.226107,-4.282044,-4.242154,-4.191821
2024-07-18,-3.821019,-4.214769,-4.231246,-4.252113
2024-07-19,-4.189312,-4.131063,-4.034942,-4.024086
2024-07-22,-4.386696,-4.097404,-4.125363,-4.086874
2024-07-23,-4.091091,-4.162585,-4.289429,-4.307471
2024-07-24,-4.333481,-4.243529,-4.213804,-4.132473
2024-07-25,-3.940615,-4.258418,-4.273838,-4.224931
2024-07-26,-4.117912,-4.165843,-4.114419,-4.119548
2024-07-29,-4.496263,-4.138967,-4.124232,-4.077797
2024-07-30,-4.157181,-4.197456,-4.331840,-4.334146
2024-07-31,-4.035589,-4.278889,-4.280072,-4.231873
2024-08-01,-3.976698,-4.229053,-4.150680,-4.066278
2024-08-02,-3.355740,-4.099058,-4.053741,-4.074050
2024-08-05,-3.280448,-3.982785,-3.724438,-3.738393
2024-08-06,-3.834624,-3.897161,-3.541435,-3.638899
2024-08-07,-3.994995,-3.890138,-3.775403,-3.784688
2024-08-08,-4.095015,-3.942925,-3.978958,-3.892609
2024-08-09,-4.142411,-4.050570,-4.085486,-3.955690
2024-08-12,-4.129904,-4.116460,-4.145778,-4.074674
2024-08-13,-4.356949,-4.149798,-4.159082,-4.103841
2024-08-14,-4.297386,-4.213934,-4.274688,-4.227644
2024-08-15,-4.249469,-4.271728,-4.310071,-4.265378
2024-08-16,-4.817848,-4.297378,-4.286884,-4.232750
2024-08-19,-4.488307,-4.408640,-4.535649,-4.539262
2024-08-20,-4.576123,-4.491486,-4.544983,-4.523674
2024-08-21,-4.426348,-4.533526,-4.546202,-4.484462
2024-08-22,-4.425506,-4.462867,-4.469453,-4.504832
2024-08-23,-4.303563,-4.439191,-4.433103,-4.475206
2024-08-26,-4.549500,-4.372588,-4.359184,-4.361938
2024-08-27,-4.557294,-4.395710,-4.440280,-4.497151
2024-08-28,-4.465576,-4.445334,-4.505109,-4.524157
2024-08-29,-4.208886,-4.479271,-4.488283,-4.479462
2024-08-30,-4.422604,-4.397644,-4.334958,-4.320313
2024-09-03,-4.295549,-4.346098,-4.350095,-4.402862
2024-09-04,-4.437938,-4.315628,-4.324519,-4.353261
2024-09-05,-4.002571,-4.369720,-4.378606,-4.374563
2024-09-06,-4.193505,-4.260588,-4.190217,-4.179249
2024-09-09,-4.337659,-4.196923,-4.173728,-4.172631
2024-09-10,-4.190600,-4.189188,-4.263468,-4.293814
2024-09-11,-4.242509,-4.249952,-4.244698,-4.214537
2024-09-12,-4.346327,-4.251187,-4.242088,-4.190120
2024-09-13,-4.608272,-4.259940,-4.295738,-4.320729
2024-09-16,-4.388920,-4.386469,-4.457200,-4.449819
2024-09-17,-4.444881,-4.440804,-4.440550,-4.396616
2024-09-18,-4.119565,-4.449617,-4.431223,-4.406516
2024-09-19,-4.573759,-4.320877,-4.262696,-4.272948
2024-09-20,-4.435985,-4.350775,-4.394842,-4.437572
2024-09-23,-4.471300,-4.385622,-4.430026,-4.446474
2024-09-24,-4.472916,-4.462610,-4.453822,-4.428149
2024-09-25,-4.847250,-4.441592,-4.449315,-4.447758
2024-09-26,-4.492577,-4.529655,-4.618895,-4.680166
2024-09-27,-4.664988,-4.553039,-4.574245,-4.536761
2024-09-30,-4.331602,-4.569455,-4.590907,-4.587395
2024-10-01,-4.485277,-4.475694,-4.448020,-4.490855
2024-10-02,-4.415138,-4.457467,-4.425579,-4.484116
2024-10-03,-4.329444,-4.407094,-4.405839,-4.446090
2024-10-04,-4.305141,-4.397793,-4.359890,-4.394944
2024-10-07,-4.553281,-4.341559,-4.317034,-4.326255
2024-10-08,-4.652576,-4.383465,-4.419199,-4.489592
2024-10-09,-4.670672,-4.484100,-4.527992,-4.542077
2024-10-10,-4.548998,-4.560427,-4.583614,-4.580046
2024-10-11,-4.502619,-4.558147,-4.547972,-4.552246
2024-10-14,-4.794792,-4.523726,-4.495944,-4.535792
2024-10-15,-4.423086,-4.546566,-4.593280,-4.657576
2024-10-16,-4.598724,-4.533978,-4.512065,-4.536210
2024-10-17,-4.545335,-4.535064,-4.514874,-4.539781
2024-10-18,-4.483359,-4.497418,-4.503962,-4.581013
2024-10-21,-4.620274,-4.504477,-4.478916,-4.521322
2024-10-22,-4.492241,-4.507526,-4.515872,-4.542063
2024-10-23,-4.349382,-4.503224,-4.492307,-4.555640
2024-10-24,-4.363830,-4.460640,-4.405520,-4.407828
2024-10-25,-4.480268,-4.387184,-4.357735,-4.408085
2024-10-28,-4.846882,-4.388657,-4.403450,-4.468550
2024-10-29,-4.620285,-4.515442,-4.592908,-4.634193
2024-10-30,-4.420483,-4.579988,-4.607129,-4.605083
2024-10-31,-4.201938,-4.553549,-4.500290,-4.477763
2024-11-01,-4.191847,-4.394652,-4.322347,-4.362099
2024-11-04,-4.591714,-4.260650,-4.237139,-4.297939
2024-11-05,-4.704376,-4.319314,-4.411602,-4.459640
2024-11-06,-4.008935,-4.480158,-4.560808,-4.571981
2024-11-07,-4.385851,-4.416121,-4.306963,-4.214520
2024-11-08,-4.759481,-4.328939,-4.305906,-4.324024
2024-11-11,-4.313304,-4.383391,-4.524043,-4.597818
2024-11-12,-4.403529,-4.472059,-4.444567,-4.371707
2024-11-13,-4.202044,-4.451120,-4.402440,-4.347344
2024-11-14,-4.166036,-4.307618,-4.287395,-4.377068
2024-11-15,-3.888607,-4.247973,-4.222894,-4.221539
2024-11-18,-4.492226,-4.107214,-4.057195,-4.044073
2024-11-19,-4.608369,-4.173508,-4.290471,-4.338722
2024-11-20,-4.505920,-4.347324,-4.477516,-4.456977
2024-11-21,-3.890265,-4.502275,-4.502917,-4.422301
2024-11-22,-4.293300,-4.326095,-4.194593,-4.117717
2024-11-25,-4.332155,-4.202417,-4.213859,-4.274138
2024-11-26,-4.214504,-4.191206,-4.295900,-4.324351
2024-11-27,-4.539216,-4.280047,-4.272516,-4.215248
2024-11-29,-4.829985,-4.347517,-4.401150,-4.389106
2024-12-02,-4.444004,-4.496254,-4.601526,-4.638549
2024-12-03,-4.564414,-4.548379,-4.538689,-4.453907
2024-12-04,-4.556468,-4.547601,-4.537262,-4.490538
2024-12-05,-4.596503,-4.501256,-4.521799,-4.580066
2024-12-06,-4.382137,-4.532777,-4.551444,-4.572921
2024-12-09,-4.229253,-4.490059,-4.463518,-4.452281
2024-12-10,-4.335789,-4.387603,-4.330997,-4.355067
2024-12-11,-4.536503,-4.305948,-4.314373,-4.365836
2024-12-12,-4.545873,-4.366681,-4.426301,-4.477208
2024-12-13,-4.268566,-4.465857,-4.497291,-4.483667
2024-12-16,-4.479934,-4.438187,-4.391737,-4.348048
2024-12-17,-4.254803,-4.411524,-4.413166,-4.435795
2024-12-18,-3.888170,-4.340451,-4.335009,-4.358379
2024-12-19,-4.144071,-4.200632,-4.108300,-4.057224
2024-12-20,-4.176356,-4.086352,-4.111770,-4.146286
2024-12-23,-4.719683,-4.088597,-4.169060,-4.211035
2024-12-24,-4.761886,-4.338834,-4.459818,-4.438145
2024-12-26,-4.578108,-4.533861,-4.624370,-4.563076
2024-12-27,-4.413869,-4.598473,-4.619590,-4.521851
2024-12-30,-4.452460,-4.534544,-4.499039,-4.434927
2024-12-31,-4.590752,-4.460025,-4.446105,-4.504947
