origin,h1,h2,h3,h4,h5,a1,a2,a3,a4,a5
2022-12-09,-4.682430,-4.674448,-4.640907,-4.619750,-4.625898,-4.673712,-4.120020,-4.088423,-4.296929,-4.469618
2022-12-12,-4.670361,-4.636829,-4.616328,-4.622317,-4.640627,-4.120020,-4.088423,-4.296929,-4.469618,-4.359864
2022-12-13,-4.342826,-4.339956,-4.368533,-4.374117,-4.394741,-4.088423,-4.296929,-4.469618,-4.359864,-4.586896
2022-12-14,-4.213062,-4.245518,-4.263549,-4.276528,-4.260205,-4.296929,-4.469618,-4.359864,-4.586896,-4.720639
2022-12-15,-4.285868,-4.303379,-4.312020,-4.298181,-4.272218,-4.469618,-4.359864,-4.586896,-4.720639,-4.630609
2022-12-16,-4.400435,-4.412510,-4.387710,-4.365699,-4.354139,-4.359864,-4.586896,-4.720639,-4.630609,-4.499237
2022-12-19,-4.390367,-4.364720,-4.345396,-4.332987,-4.338365,-4.586896,-4.720639,-4.630609,-4.499237,-4.754422
2022-12-20,-4.473328,-4.452557,-4.436014,-4.443800,-4.433335,-4.720639,-4.630609,-4.499237,-4.754422,-4.661084
2022-12-21,-4.577998,-4.562897,-4.557441,-4.555177,-4.552849,-4.630609,-4.499237,-4.754422,-4.661084,-4.997603
2022-12-22,-4.590170,-4.583813,-4.579498,-4.577827,-4.589214,-4.499237,-4.754422,-4.661084,-4.997603,-4.578950
2022-12-23,-4.537153,-4.531410,-4.533269,-4.543160,-4.550032,-4.754422,-4.661084,-4.997603,-4.578950,-4.212465
2022-12-27,-4.647068,-4.647267,-4.650931,-4.657821,-4.650434,-4.661084,-4.997603,-4.578950,-4.212465,-4.432430
2022-12-28,-4.654418,-4.658123,-4.664034,-4.656858,-4.659160,-4.997603,-4.578950,-4.212465,-4.432430,-4.561595
2022-12-29,-4.820130,-4.810977,-4.789663,-4.778634,-4.787153,-4.578950,-4.212465,-4.432430,-4.561595,-4.487596
2022-12-30,-4.706330,-4.682332,-4.693238,-4.694291,-4.706409,-4.212465,-4.432430,-4.561595,-4.487596,-4.624189
2023-01-03,-4.414657,-4.445893,-4.450209,-4.459883,-4.467826,-4.432430,-4.561595,-4.487596,-4.624189,-4.621226
2023-01-04,-4.455081,-4.459645,-4.469095,-4.477682,-4.451062,-4.561595,-4.487596,-4.624189,-4.621226,-4.562871
2023-01-05,-4.515972,-4.527858,-4.531646,-4.509059,-4.497887,-4.487596,-4.624189,-4.621226,-4.562871,-4.534381
2023-01-06,-4.512095,-4.515321,-4.494147,-4.482538,-4.486375,-4.624189,-4.621226,-4.562871,-4.534381,-3.925725
2023-01-09,-4.575958,-4.556139,-4.540689,-4.546198,-4.541955,-4.621226,-4.562871,-4.534381,-3.925725,-4.589508
2023-01-10,-4.579676,-4.564071,-4.567623,-4.564872,-4.565585,-4.562871,-4.534381,-3.925725,-4.589508,-4.499313
2023-01-11,-4.555275,-4.558847,-4.556552,-4.556981,-4.560111,-4.534381,-3.925725,-4.589508,-4.499313,-4.642059
2023-01-12,-4.547923,-4.545207,-4.546368,-4.548976,-4.547574,-3.925725,-4.589508,-4.499313,-4.642059,-4.566021
2023-01-13,-4.218975,-4.230513,-4.277809,-4.255898,-4.272018,-4.589508,-4.499313,-4.642059,-4.566021,-4.616528
2023-01-17,-4.416229,-4.461694,-4.431468,-4.457947,-4.408617,-4.499313,-4.642059,-4.566021,-4.616528,-4.415509
2023-01-18,-4.500284,-4.471558,-4.491141,-4.447106,-4.452269,-4.642059,-4.566021,-4.616528,-4.415509,-4.799810
2023-01-19,-4.547671,-4.563325,-4.518381,-4.519779,-4.521818,-4.566021,-4.616528,-4.415509,-4.799810,-4.663392
2023-01-20,-4.571791,-4.527849,-4.527792,-4.530805,-4.534359,-4.616528,-4.415509,-4.799810,-4.663392,-4.690953
2023-01-23,-4.552423,-4.549576,-4.552827,-4.556931,-4.556110,-4.415509,-4.799810,-4.663392,-4.690953,-4.959747
2023-01-24,-4.482684,-4.479915,-4.490960,-4.484535,-4.488590,-4.799810,-4.663392,-4.690953,-4.959747,-4.827664
2023-01-25,-4.653231,-4.658679,-4.647376,-4.649488,-4.639557,-4.663392,-4.690953,-4.959747,-4.827664,-4.269960
2023-01-26,-4.663546,-4.652421,-4.653639,-4.644115,-4.648516,-4.690953,-4.959747,-4.827664,-4.269960,-4.296691
2023-01-27,-4.666733,-4.666804,-4.656993,-4.660608,-4.668664,-4.959747,-4.827664,-4.269960,-4.296691,-4.400042
2023-01-30,-4.793983,-4.785565,-4.768509,-4.777270,-4.774977,-4.827664,-4.269960,-4.296691,-4.400042,-4.782384
2023-01-31,-4.800783,-4.782142,-4.789171,-4.786562,-4.793621,-4.269960,-4.296691,-4.400042,-4.782384,-4.439666
2023-02-01,-4.507072,-4.522198,-4.539420,-4.543397,-4.573353,-4.296691,-4.400042,-4.782384,-4.439666,-4.518050
2023-02-02,-4.405967,-4.427429,-4.434832,-4.459666,-4.448476,-4.400042,-4.782384,-4.439666,-4.518050,-4.682647
2023-02-03,-4.424312,-4.431627,-4.456730,-4.445282,-4.424638,-4.782384,-4.439666,-4.518050,-4.682647,-4.727879
2023-02-06,-4.635762,-4.658762,-4.629611,-4.606007,-4.592809,-4.439666,-4.518050,-4.682647,-4.727879,-4.860139
2023-02-07,-4.555434,-4.524852,-4.521258,-4.499770,-4.519073,-4.518050,-4.682647,-4.727879,-4.860139,-4.481869
2023-02-08,-4.503845,-4.501921,-4.480553,-4.499922,-4.500813,-4.682647,-4.727879,-4.860139,-4.481869,-4.766177
2023-02-09,-4.589904,-4.574102,-4.582572,-4.590697,-4.577002,-4.727879,-4.860139,-4.481869,-4.766177,-4.768774
2023-02-10,-4.649327,-4.652513,-4.654817,-4.641428,-4.644459,-4.860139,-4.481869,-4.766177,-4.768774,-4.616005
